0,1,2,3,4,5,6,7
356,10012508,1,2100075962793461560,121.54948200000001,39.290029,PICKUP,1582951266
357,10012508,1,2100075963115505464,121.54948200000001,39.290029,PICKUP,1582951266
358,10012508,1,2100075961556567864,121.54948200000001,39.290029,PICKUP,1582951271
359,10012508,1,2100075964324874121,121.54948200000001,39.290029,PICKUP,1582951333
360,10012508,1,2100075936508445785,121.54948200000001,39.290029,PICKUP,1582951465
361,10012508,1,2100075961556567864,121.54948200000001,39.290029,DELIVERY,1582951650
362,10012508,1,2100075963115505464,121.54948200000001,39.290029,DELIVERY,1582951724
363,10012508,1,2100075936508445785,121.54948200000001,39.290029,DELIVERY,1582952334
364,10012508,1,2100075964324874121,121.54948200000001,39.290029,DELIVERY,1582952559
365,10012508,1,2100075962793461560,121.54948200000001,39.290029,DELIVERY,1582952752
366,10012508,2,2100075971152348354,121.54841699999999,39.290576,PICKUP,1582954641
367,10012508,2,2100075970640381122,121.54841699999999,39.290576,PICKUP,1582954641
368,10012508,2,2100075971152348354,121.54841699999999,39.290576,DELIVERY,1582954791
369,10012508,2,2100075970640381122,121.54841699999999,39.290576,DELIVERY,1582955218
370,10012508,4,2100075990183511483,121.54938500000002,39.290029,PICKUP,1582968071
371,10012508,4,2100075989918025570,121.54938500000002,39.290029,PICKUP,1582968132
372,10012508,4,2100075990183511483,121.54938500000002,39.290029,DELIVERY,1582967941
373,10012508,4,2100075989918025570,121.54938500000002,39.290029,DELIVERY,1582968260
374,10012508,5,2100076000976897929,121.548294,39.290644,PICKUP,1582972522
375,10012508,5,2100076000976897929,121.548294,39.290644,DELIVERY,1582972370
376,10012508,5,2100076000185189720,121.548294,39.290644,PICKUP,1582972538
377,10012508,5,2100076000185189720,121.548294,39.290644,DELIVERY,1582973025
378,10012508,5,2100076003662693584,121.548294,39.290644,PICKUP,1582973560
379,10012508,5,2100076005617731370,121.548294,39.290644,PICKUP,1582973814
380,10012508,5,2100076005556290812,121.548294,39.290644,PICKUP,1582974487
381,10012508,5,2100076003662693584,121.548294,39.290644,DELIVERY,1582974843
382,10012508,5,2100076005556290812,121.548294,39.290644,DELIVERY,1582974871
383,10012508,5,2100076005617731370,121.548294,39.290644,DELIVERY,1582975361
384,10012508,5,2100076010171795256,121.548294,39.290644,PICKUP,1582976116
385,10012508,5,2100076010171795256,121.548294,39.290644,DELIVERY,1582976461
386,100147671,0,2100075944805992446,121.42829099999999,39.19625,PICKUP,1582944573
387,100147671,0,2100075947830019923,121.42829099999999,39.19625,PICKUP,1582944576
388,100147671,0,2100075944805992446,121.42829099999999,39.19625,DELIVERY,1582945200
389,100147671,0,2100075947830019923,121.42829099999999,39.19625,DELIVERY,1582945200
390,100147671,1,2100075951388984472,121.429501,39.196441,PICKUP,1582946937
391,100147671,1,2100075951488861278,121.429501,39.196441,PICKUP,1582946938
392,100147671,1,2100075951488861278,121.429501,39.196441,DELIVERY,1582947247
393,100147671,1,2100075951388984472,121.429501,39.196441,DELIVERY,1582947304
394,100147671,1,2100075956836500761,121.429501,39.196441,PICKUP,1582948106
395,100147671,1,2100075955829081465,121.429501,39.196441,PICKUP,1582948107
396,100147671,1,2100075955829081465,121.429501,39.196441,DELIVERY,1582948669
397,100147671,1,2100075956836500761,121.429501,39.196441,DELIVERY,1582949087
398,100149376,0,2100075944643265685,121.44923999999999,39.21032,PICKUP,1582942591
399,100149376,0,2100075944643265685,121.44923999999999,39.21032,DELIVERY,1582942721
400,100149376,0,2100075946248930620,121.44923999999999,39.21032,PICKUP,1582942812
401,100149376,0,2100075947492443842,121.44923999999999,39.21032,PICKUP,1582944173
402,100149376,0,2100075946248930620,121.44923999999999,39.21032,DELIVERY,1582945156
403,100149376,0,2100075947492443842,121.44923999999999,39.21032,DELIVERY,1582945404
404,100149376,1,2100075951884699075,121.450503,39.212676,PICKUP,1582946905
405,100149376,1,2100075952817210757,121.450503,39.212676,PICKUP,1582946744
406,100149376,1,2100075952817210757,121.450503,39.212676,DELIVERY,1582946777
407,100149376,1,2100075951884699075,121.450503,39.212676,DELIVERY,1582947094
408,100149376,1,2100075954367661177,121.450503,39.212676,PICKUP,1582947487
409,100149376,1,2100075955249973016,121.450503,39.212676,PICKUP,1582948178
410,100149376,1,2100075958617540376,121.450503,39.212676,PICKUP,1582948178
411,100149376,1,2100075957434156783,121.450503,39.212676,PICKUP,1582948326
412,100149376,1,2100075954367661177,121.450503,39.212676,DELIVERY,1582948570
413,100149376,1,2100075957434156783,121.450503,39.212676,DELIVERY,1582948626
414,100149376,1,2100075958617540376,121.450503,39.212676,DELIVERY,1582949148
415,100149376,1,2100075955249973016,121.450503,39.212676,DELIVERY,1582949151
416,100149376,2,2100075997484254910,121.430884,39.215145,PICKUP,1582970706
417,100149376,2,2100075997484254910,121.430884,39.215145,DELIVERY,1582970985
418,100149376,2,2100075999523898744,121.430884,39.215145,PICKUP,1582972099
419,100149376,2,2100075997591340504,121.430884,39.215145,PICKUP,1582972128
420,100149376,2,2100075999959811612,121.430884,39.215145,PICKUP,1582972128
421,100149376,2,2100075999959811612,121.430884,39.215145,DELIVERY,1582972131
422,100149376,2,2100075999523898744,121.430884,39.215145,DELIVERY,1582973189
423,100149376,2,2100075997591340504,121.430884,39.215145,DELIVERY,1582973362
424,100166169,1,2100075954765629183,121.574506,39.169175,PICKUP,1582947645
425,100166169,1,2100075954765629183,121.574506,39.169175,DELIVERY,1582947894
426,100166169,1,2100075959331554602,121.574506,39.169175,PICKUP,1582948262
427,100166169,1,2100075959331554602,121.574506,39.169175,DELIVERY,1582948432
428,100166169,1,2100075954864882874,121.574506,39.169175,PICKUP,1582949798
429,100166169,1,2100075956148634810,121.574506,39.169175,PICKUP,1582949801
430,100166169,1,2100075957193049947,121.574506,39.169175,PICKUP,1582950081
431,100166169,1,2100075956148634810,121.574506,39.169175,DELIVERY,1582950378
432,100166169,1,2100075954864882874,121.574506,39.169175,DELIVERY,1582950638
433,100166169,1,2100075957193049947,121.574506,39.169175,DELIVERY,1582950762
434,100166169,1,2100075965241689998,121.574506,39.169175,PICKUP,1582951012
435,100166169,1,2100075965241689998,121.574506,39.169175,DELIVERY,1582952564
436,100166169,3,2100075976565949931,121.55333300000001,39.168385,PICKUP,1582959965
437,100166169,3,2100075977029846780,121.55333300000001,39.168385,PICKUP,1582959994
438,100166169,3,2100075978610443573,121.55333300000001,39.168385,PICKUP,1582959998
439,100166169,3,2100075978610443573,121.55333300000001,39.168385,DELIVERY,1582959864
440,100166169,3,2100075977029846780,121.55333300000001,39.168385,DELIVERY,1582959992
441,100166169,3,2100075976565949931,121.55333300000001,39.168385,DELIVERY,1582960053
442,100166169,4,2100075980343510470,121.540613,39.167307,PICKUP,1582962065
443,100166169,4,2100075980343510470,121.540613,39.167307,DELIVERY,1582961094
444,100166169,4,2100075980155160198,121.540613,39.167307,PICKUP,1582961890
445,100166169,4,2100075979909596882,121.540613,39.167307,PICKUP,1582962090
446,100166169,4,2100075980155160198,121.540613,39.167307,DELIVERY,1582962660
447,100166169,4,2100075979909596882,121.540613,39.167307,DELIVERY,1582962773
448,100166169,4,2100075983207368448,121.540613,39.167307,PICKUP,1582963209
449,100166169,4,2100075983207368448,121.540613,39.167307,DELIVERY,1582963466
450,100166169,4,2100075983596881346,121.540613,39.167307,PICKUP,1582963804
451,100166169,4,2100075983109916507,121.540613,39.167307,PICKUP,1582964203
452,100166169,4,2100075983596881346,121.540613,39.167307,DELIVERY,1582964627
453,100166169,4,2100075983109916507,121.540613,39.167307,DELIVERY,1582965614
454,100166169,4,2100075987279316665,121.540613,39.167307,PICKUP,1582966087
455,100166169,4,2100075989157283513,121.540613,39.167307,PICKUP,1582966087
456,100166169,4,2100075987279316665,121.540613,39.167307,DELIVERY,1582966241
457,100166169,4,2100075989157283513,121.540613,39.167307,DELIVERY,1582966380
458,100166169,4,2100075986340906686,121.540613,39.167307,PICKUP,1582966925
459,100166169,4,2100075990207760057,121.540613,39.167307,PICKUP,1582967095
460,100166169,4,2100075989490370035,121.540613,39.167307,PICKUP,1582967416
461,100166169,4,2100075988349060478,121.540613,39.167307,PICKUP,1582967659
462,100166169,4,2100075988349060478,121.540613,39.167307,DELIVERY,1582967762
463,100166169,4,2100075986340906686,121.540613,39.167307,DELIVERY,1582968229
464,100166169,4,2100075989490370035,121.540613,39.167307,DELIVERY,1582968311
465,100166169,4,2100075990207760057,121.540613,39.167307,DELIVERY,1582968311
466,100166169,6,2100076011227448323,121.56859299999999,39.156384,PICKUP,1582980584
467,100166169,6,2100076011227448323,121.56859299999999,39.156384,DELIVERY,1582979872
468,100166169,6,2100076013406783005,121.56859299999999,39.156384,PICKUP,1582980155
469,100166169,6,2100076013406783005,121.56859299999999,39.156384,DELIVERY,1582980464
470,100166169,6,2100076011652515094,121.56859299999999,39.156384,PICKUP,1582980611
471,100166169,6,2100076011652515094,121.56859299999999,39.156384,DELIVERY,1582981291
472,100170616,0,2100075940607985358,121.47564399999999,39.199574,PICKUP,1582937903
473,100170616,0,2100075940320184305,121.47564399999999,39.199574,PICKUP,1582941393
474,100170616,0,2100075940607985358,121.47564399999999,39.199574,DELIVERY,1582941669
475,100170616,0,2100075940320184305,121.47564399999999,39.199574,DELIVERY,1582941781
476,100170616,0,2100075937154958520,121.47564399999999,39.199574,PICKUP,1582942647
477,100170616,0,2100075935926027338,121.47564399999999,39.199574,PICKUP,1582942942
478,100170616,0,2100075940001121354,121.47564399999999,39.199574,PICKUP,1582942944
479,100170616,0,2100075937154958520,121.47564399999999,39.199574,DELIVERY,1582943081
480,100170616,0,2100075935926027338,121.47564399999999,39.199574,DELIVERY,1582943263
481,100170616,0,2100075940001121354,121.47564399999999,39.199574,DELIVERY,1582943354
482,100170616,2,2100075939039676405,121.472179,39.199356,PICKUP,1582947917
483,100170616,2,2100075954865964959,121.472179,39.199356,PICKUP,1582948195
484,100170616,2,2100075955876726687,121.472179,39.199356,PICKUP,1582948196
485,100170616,2,2100075955876726687,121.472179,39.199356,DELIVERY,1582948583
486,100170616,2,2100075954865964959,121.472179,39.199356,DELIVERY,1582948947
487,100170616,2,2100075939039676405,121.472179,39.199356,DELIVERY,1582949366
488,100170616,3,2100075963227702522,121.47989199999999,39.185390999999996,PICKUP,1582949917
489,100170616,3,2100075963227702522,121.47989199999999,39.185390999999996,DELIVERY,1582950336
490,100170616,3,2100075963452688320,121.47989199999999,39.185390999999996,PICKUP,1582950447
491,100170616,3,2100075963452688320,121.47989199999999,39.185390999999996,DELIVERY,1582950813
492,100170616,4,2100075976022591125,121.47218400000001,39.199252,PICKUP,1582958086
493,100170616,4,2100075976326448789,121.47218400000001,39.199252,PICKUP,1582957597
494,100170616,4,2100075976022591125,121.47218400000001,39.199252,DELIVERY,1582958001
495,100170616,4,2100075976326448789,121.47218400000001,39.199252,DELIVERY,1582958371
496,100170616,4,2100075977231042173,121.47218400000001,39.199252,PICKUP,1582959515
497,100170616,4,2100075977231042173,121.47218400000001,39.199252,DELIVERY,1582959910
498,100170616,4,2100075981231359936,121.47218400000001,39.199252,PICKUP,1582960442
499,100170616,4,2100075981231359936,121.47218400000001,39.199252,DELIVERY,1582960717
500,100170616,5,2100075983974631118,121.48253899999999,39.202162,PICKUP,1582964422
501,100170616,5,2100075983974631118,121.48253899999999,39.202162,DELIVERY,1582963440
502,100170616,5,2100075983437038962,121.48253899999999,39.202162,PICKUP,1582963586
503,100170616,5,2100075983437038962,121.48253899999999,39.202162,DELIVERY,1582964071
504,100170616,9,2100076010263873439,121.472407,39.199312,PICKUP,1582978380
505,100170616,9,2100076009936914018,121.472407,39.199312,PICKUP,1582978965
506,100170616,9,2100076009936914018,121.472407,39.199312,DELIVERY,1582979339
507,100170616,9,2100076010263873439,121.472407,39.199312,DELIVERY,1582979824
508,100170616,10,2100076015020902303,121.479308,39.194631,PICKUP,1582982683
509,100170616,10,2100076014364723185,121.479308,39.194631,PICKUP,1582982685
510,100170616,10,2100076014120929265,121.479308,39.194631,PICKUP,1582982686
511,100170616,10,2100076014364723185,121.479308,39.194631,DELIVERY,1582983000
512,100170616,10,2100076015020902303,121.479308,39.194631,DELIVERY,1582983431
513,100170616,10,2100076014120929265,121.479308,39.194631,DELIVERY,1582983726
514,10021791,1,2100075985484481542,121.444942,39.20901,PICKUP,1582965605
515,10021791,1,2100075984131196201,121.444942,39.20901,PICKUP,1582965920
516,10021791,1,2100075984131196201,121.444942,39.20901,DELIVERY,1582966323
517,10021791,1,2100075985484481542,121.444942,39.20901,DELIVERY,1582966641
518,10021791,1,2100075990485010198,121.444942,39.20901,PICKUP,1582967259
519,10021791,1,2100075990485010198,121.444942,39.20901,DELIVERY,1582967733
520,10021791,1,2100075991312500028,121.444942,39.20901,PICKUP,1582968272
521,10021791,1,2100075990982690243,121.444942,39.20901,PICKUP,1582968274
522,10021791,1,2100075990982690243,121.444942,39.20901,DELIVERY,1582968608
523,10021791,1,2100075991312500028,121.444942,39.20901,DELIVERY,1582968844
524,10021791,3,2100076003628582713,121.446696,39.198584999999994,PICKUP,1582973183
525,10021791,3,2100076003628582713,121.446696,39.198584999999994,DELIVERY,1582973660
526,10021791,3,2100076005595547326,121.446696,39.198584999999994,PICKUP,1582973767
527,10021791,3,2100076005595547326,121.446696,39.198584999999994,DELIVERY,1582974790
528,100240426,0,2100075952407774537,121.45375,38.940863,PICKUP,1582947036
529,100240426,0,2100075949387777579,121.45375,38.940863,PICKUP,1582947132
530,100240426,0,2100075948669896667,121.45375,38.940863,PICKUP,1582946912
531,100240426,0,2100075949387777579,121.45375,38.940863,DELIVERY,1582947231
532,100240426,0,2100075948669896667,121.45375,38.940863,DELIVERY,1582947535
533,100240426,0,2100075952407774537,121.45375,38.940863,DELIVERY,1582947985
534,100240426,3,2100075968444859813,121.45661100000001,38.950262,PICKUP,1582954399
535,100240426,3,2100075968444859813,121.45661100000001,38.950262,DELIVERY,1582953960
536,100240426,3,2100075971751839356,121.45661100000001,38.950262,PICKUP,1582954153
537,100240426,3,2100075973037524231,121.45661100000001,38.950262,PICKUP,1582955470
538,100240426,3,2100075971649176986,121.45661100000001,38.950262,PICKUP,1582955779
539,100240426,3,2100075971649176986,121.45661100000001,38.950262,DELIVERY,1582956252
540,100240426,3,2100075973037524231,121.45661100000001,38.950262,DELIVERY,1582956397
541,100240426,3,2100075971751839356,121.45661100000001,38.950262,DELIVERY,1582956792
542,100240426,4,2100075974615106762,121.445355,38.961220000000004,PICKUP,1582957396
543,100240426,4,2100075974615106762,121.445355,38.961220000000004,DELIVERY,1582957474
544,100240426,4,2100075976193410925,121.445355,38.961220000000004,PICKUP,1582958144
545,100240426,4,2100075974335857875,121.445355,38.961220000000004,PICKUP,1582958202
546,100240426,4,2100075974335857875,121.445355,38.961220000000004,DELIVERY,1582958476
547,100240426,4,2100075976193410925,121.445355,38.961220000000004,DELIVERY,1582959001
548,100240426,4,2100075977127396685,121.445355,38.961220000000004,PICKUP,1582959942
549,100240426,4,2100075977127396685,121.445355,38.961220000000004,DELIVERY,1582960260
550,100240426,4,2100075979200955594,121.445355,38.961220000000004,PICKUP,1582960443
551,100240426,4,2100075979200955594,121.445355,38.961220000000004,DELIVERY,1582960594
552,100240426,4,2100075980442174666,121.445355,38.961220000000004,PICKUP,1582961100
553,100240426,4,2100075979773150925,121.445355,38.961220000000004,PICKUP,1582961135
554,100240426,4,2100075980442174666,121.445355,38.961220000000004,DELIVERY,1582961248
555,100240426,4,2100075979773150925,121.445355,38.961220000000004,DELIVERY,1582961645
556,100240426,5,2100075980879693011,121.441814,38.944806,PICKUP,1582962237
557,100240426,5,2100075980879693011,121.441814,38.944806,DELIVERY,1582962568
558,100240426,5,2100075983804204443,121.441814,38.944806,PICKUP,1582964218
559,100240426,5,2100075983305541019,121.441814,38.944806,PICKUP,1582964219
560,100240426,5,2100075983804204443,121.441814,38.944806,DELIVERY,1582964521
561,100240426,5,2100075983305541019,121.441814,38.944806,DELIVERY,1582964523
562,100240426,7,2100075997600416907,121.43783400000001,38.95537,PICKUP,1582970589
563,100240426,7,2100075997600416907,121.43783400000001,38.95537,DELIVERY,1582970827
